sample_id	start_line	end_line	link	label	reviews
6450144	32	89	https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/corereaders/zos/util/ObjectLruCache.java/#L32-L89	non-smelly	['none', 'none', 'none', 'none']
7570873	53	216	https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-tx/src/main/java/org/springframework/jca/cci/connection/ConnectionFactoryUtils.java/#L53-L216	non-smelly	['none']
3904181	27	158	https://github.com/apache/ant/blob/9722f062dc68d6c321faf751621162ac8444c585/src/main/org/apache/tools/ant/FileScanner.java/#L27-L158	non-smelly	['none']
5218642	42	195	https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java/#L42-L195	non-smelly	['none']
5944359	163	190	https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/main/java/org/apache/openejb/config/sys/SaxOpenejb.java/#L163-L190	non-smelly	['none']
3937045	28	84	https://github.com/apache/aries/blob/52293d20268de7c98833846ded2b70d6476773de/jndi/jndi-url/src/main/java/org/apache/aries/jndi/url/AbstractName.java/#L28-L84	non-smelly	['none']
8165591	51	817	https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-broker/src/main/java/org/apache/activemq/broker/region/TopicSubscription.java/#L51-L817	smelly	['major', 'none', 'minor', 'critical', 'none']
8272324	6	13	https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/lang/parser/antlr/Bug378967TestLanguageAntlrTokenFileProvider.java/#L6-L13	non-smelly	['none']
8669663	29	56	https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/ml/src/main/java/org/apache/ignite/ml/inference/storage/model/LocalModelStorageProvider.java/#L29-L56	non-smelly	['none']
5186444	57	189	https://github.com/apache/metron/blob/17b31b48f59627a9e768a5cbe0be7ac55b5b04f8/metron-platform/metron-elasticsearch/src/main/java/org/apache/metron/elasticsearch/client/ElasticsearchClientFactory.java/#L57-L189	smelly	['minor', 'major', 'major']
7446885	38	328	https://github.com/spring-projects/spring-data-jdbc/blob/913238a822ed04a24dd03cb704fd03a454d34c01/spring-data-relational/src/main/java/org/springframework/data/relational/core/conversion/DbAction.java/#L38-L328	smelly	['minor', 'minor']
3705164	14	105	https://github.com/alibaba/canal/blob/08167c95c767fd3c9879584c0230820a8476a7a7/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java/#L14-L105	non-smelly	['none']
3721456	721	795	https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/tools/r8/dex/AtlasVirtualFile.java/#L721-L795	non-smelly	['none']
5269525	43	60	https://github.com/apache/opennlp/blob/a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStreamFactory.java/#L43-L60	non-smelly	['none']
6611503	59	597	https://github.com/eclipse/n4js/blob/f715912fce0352ab574ff878086f77d17a78c908/plugins/org.eclipse.n4js/src/org/eclipse/n4js/validation/validators/utils/MemberMatrix.java/#L59-L597	smelly	['minor', 'minor', 'critical']
6387077	26	113	https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.e4.ui.css.core/src/org/eclipse/e4/ui/css/core/dom/properties/css2/ICSSPropertyPaddingHandler.java/#L26-L113	non-smelly	['none']
4640509	4858	5321	https://github.com/apache/hadoop-hdfs/blob/b2d2a3262c587638db04c2991d48656b3d06275c/src/java/org/apache/hadoop/hdfs/protocol/proto/DataTransferProtos.java/#L4858-L5321	non-smelly	['none', 'none', 'critical']
4431383	24	38	https://github.com/apache/eagle/blob/7ac9421c2c27d12ae88f001866b4444310fcaa3f/eagle-jpm/eagle-jpm-util/src/main/java/org/apache/eagle/jpm/util/resourcefetch/model/Applications.java/#L24-L38	non-smelly	['none', 'none', 'none', 'none']
6696822	45	169	https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xml/bundles/org.eclipse.wst.dtd.ui/src/org/eclipse/wst/dtd/ui/internal/preferences/DTDTemplatePreferencePage.java/#L45-L169	non-smelly	['none']
7185320	33	76	https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-loadbalancer/src/main/java/com/oracle/bmc/loadbalancer/requests/DeleteRuleSetRequest.java/#L33-L76	non-smelly	['none']
8761840	52	73	https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-mapreduce-project/hadoop-mapreduce-examples/src/main/java/org/apache/hadoop/examples/WordMedian.java/#L52-L73	non-smelly	['none']
4260510	243	250	https://github.com/apache/commons-proxy/blob/838024d7d8193d181506568fec9e681b6e11e59a/core/src/main/java/org/apache/commons/proxy2/stub/BaseTrainer.java/#L243-L250	non-smelly	['none']
5515917	37	120	https://github.com/apache/reef/blob/abc122a37d1478530967add245e63e13bf148b9a/lang/java/reef-io/src/main/java/org/apache/reef/io/network/util/Utils.java/#L37-L120	non-smelly	['none']
8497585	37	130	https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/engine/schema/src/main/java/com/cloud/user/dao/VmDiskStatisticsDaoImpl.java/#L37-L130	non-smelly	['none']
8510347	39	87	https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtCreateCommandWrapper.java/#L39-L87	non-smelly	['none']
5996376	37	77	https://github.com/awsdocs/aws-doc-sdk-examples/blob/0f9bfb8105a92c04550b49d2ebfc582315fd4a01/java/example_code/dynamodb/src/main/java/com/amazonaws/codesamples/lowlevel/LowLevelScan.java/#L37-L77	non-smelly	['none']
5299892	35	79	https://github.com/apache/parquet-mr/blob/811310d01bfe3dcb4ca95aa8eed9ed6d806bf7c1/parquet-cli/src/main/java/org/apache/parquet/cli/HadoopFileSystemURLStreamHandler.java/#L35-L79	non-smelly	['none']
7129689	31	50	https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-server/src/main/java/com/linkedin/restli/server/UpdateEntityResponse.java/#L31-L50	non-smelly	['none', 'none', 'none']
9158644	33	111	https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins/commands/AddJoinConditionCommand.java/#L33-L111	non-smelly	['none']
6815544	78	215	https://github.com/google/closure-templates/blob/2258bec5ed4bd10f49347d250041aa9ea7eda01e/java/src/com/google/template/soy/passes/ResolveNamesPass.java/#L78-L215	non-smelly	['none']
4115525	171	200	https://github.com/apache/brooklyn-server/blob/880eb1da00f6358d7fd76d065322e3685bfb1a04/core/src/main/java/org/apache/brooklyn/util/core/json/BidiSerialization.java/#L171-L200	non-smelly	['none']
6621005	38	178	https://github.com/epam/Wilma/blob/af271176f7847d06512b62ed8f1a4a0e7fd8b10a/wilma-service-api/src/main/java/com/epam/wilma/service/configuration/StubConfiguration.java/#L38-L178	non-smelly	['none', 'none', 'minor']
4620157	68	1044	https://github.com/apache/groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/main/java/org/codehaus/groovy/ast/tools/GenericsUtils.java/#L68-L1044	smelly	['critical', 'critical']
6406137	24	77	https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.e4.ui.css.core/src/org/eclipse/e4/ui/css/core/impl/dom/CSSValueListImpl.java/#L24-L77	non-smelly	['none', 'none', 'none']
6214208	25	111	https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-ui/src/main/java/org/eclipse/che/ide/ui/smartTree/presentation/NewNodePresentation.java/#L25-L111	non-smelly	['none', 'none', 'none', 'none']
7784313	26	34	https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-examples/src/main/java/org/apache/wicket/examples/guice/service/MyService.java/#L26-L34	non-smelly	['none']
5912760	35	80	https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/templates/AbsPathChecker.java/#L35-L80	non-smelly	['none']
8187132	27	74	https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java/#L27-L74	non-smelly	['none', 'none', 'none', 'none']
5823351	40	388	https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388	smelly	['minor', 'major', 'none', 'major']
8186875	30	66	https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-leveldb-store/src/main/java/org/apache/activemq/leveldb/replicated/ReplicatedLevelDBStoreViewMBean.java/#L30-L66	non-smelly	['none', 'none', 'none', 'none', 'none']
6266636	56	154	https://github.com/eclipse/jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit.lfs/src/org/eclipse/jgit/lfs/lib/Constants.java/#L56-L154	non-smelly	['none', 'none', 'none']
5537428	26	92	https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/testcases/org/apache/poi/ddf/TestEscherSplitMenuColorsRecord.java/#L26-L92	non-smelly	['none']
5182713	56	328	https://github.com/apache/kylin/blob/6ee0212af9d5b50096850c9cb76031b7cdd67402/core-metadata/src/main/java/org/apache/kylin/source/datagen/ModelDataGenerator.java/#L56-L328	smelly	['major', 'none', 'major']
5593588	231	252	https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfComment.java/#L231-L252	non-smelly	['none']
5499685	20	39	https://github.com/apache/rocketmq-externals/blob/dba6eb0c997d5c325f26b3d1da9d739d927228dc/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/conf/ConfigureException.java/#L20-L39	non-smelly	['none']
6678026	24	131	https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xsl/bundles/org.eclipse.wst.xsl.jaxp.debug/src/org/eclipse/wst/xsl/jaxp/debug/debugger/StyleFrame.java/#L24-L131	non-smelly	['none', 'none', 'none', 'none']
8154467	20	41	https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41	non-smelly	['none', 'none', 'none', 'none']
5769222	36	132	https://github.com/apache/syncope/blob/114c412afbfba24ffb4fbc804e5308a823a16a78/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java/#L36-L132	non-smelly	['none', 'none']
4458068	54	256	https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/logical/src/main/java/org/apache/drill/common/expression/fn/JodaDateValidator.java/#L54-L256	non-smelly	['none', 'major', 'none']
5042781	27	38	https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-elephas/jena-elephas-io/src/main/java/org/apache/jena/hadoop/rdf/io/registry/readers/TurtleReaderFactory.java/#L27-L38	non-smelly	['none']
8609582	41	168	https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/direct-io/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/AlignedBuffersDirectFileIOFactory.java/#L41-L168	non-smelly	['none']
8516029	20	143	https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/servlet/ConsoleProxyClientParam.java/#L20-L143	non-smelly	['none', 'minor', 'none']
6176170	23	53	https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/selenium/che-selenium-test/src/main/java/org/eclipse/che/selenium/pageobject/theia/TheiaDeleteFileDialog.java/#L23-L53	non-smelly	['none']
4473448	496	538	https://github.com/apache/ctakes/blob/79be3ba2833857714bb301449f021cca36f373e6/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/nn/eval/EvaluationOfNeuralJointRelations.java/#L496-L538	non-smelly	['none']
5470060	66	506	https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/tools/src/main/java/org/apache/qpid/tools/MemoryConsumptionTestClient.java/#L66-L506	smelly	['major', 'critical', 'major']
4283097	140	162	https://github.com/apache/crunch/blob/9b8849cfd89f1e7f187b99914163509060692aa5/crunch-core/src/main/java/org/apache/crunch/types/PTypes.java/#L140-L162	non-smelly	['none']
8791150	139622	139692	https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/modules/registry/registry-server/registry-api-stubs/src/main/java/org/apache/airavata/registry/api/RegistryService.java/#L139622-L139692	smelly	['major', 'minor', 'none', 'minor']
5406665	31	51	https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/tomee/tomee-webapp/src/main/java/org/apache/tomee/webapp/command/impl/GetJndi.java/#L31-L51	non-smelly	['none']
4624680	37	95	https://github.com/apache/flink/blob/8068c8775ad067d75828e6360e7e0994348da9b9/flink-runtime/src/main/java/org/apache/flink/runtime/jobmaster/factories/DefaultJobMasterServiceFactory.java/#L37-L95	non-smelly	['none', 'minor', 'none']
3850165	24	46	https://github.com/apache/ant-ivy/blob/4ffcf8f06f238b17e78e8033c3e8278833e452eb/src/java/org/apache/ivy/tools/analyser/JarModule.java/#L24-L46	non-smelly	['none', 'none', 'none']
5322883	28	127	https://github.com/apache/pdfbox/blob/443b7dd95c57bc83598c8c5d514ebb44a4133a43/pdfbox/src/main/java/org/apache/pdfbox/multipdf/PageExtractor.java/#L28-L127	non-smelly	['none', 'minor', 'none', 'none']
5972837	157	178	https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/main/java/org/apache/openejb/util/PropertyPlaceHolderHelper.java/#L157-L178	non-smelly	['none']
7465296	200	231	https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.lir.aarch64/src/org/graalvm/compiler/lir/aarch64/AArch64Move.java/#L200-L231	non-smelly	['none']
5865964	29	40	https://github.com/apache/velocity-tools/blob/6b9432af060a83a1abff799ccf4c39048162ce50/velocity-tools-generic/src/main/java/org/apache/velocity/tools/config/Property.java/#L29-L40	non-smelly	['none']
7201055	24	53	https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/model/UpdateCrossConnectGroupDetails.java/#L24-L53	non-smelly	['none']
8183289	23	46	https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-console/src/main/java/org/apache/activemq/console/filter/AbstractQueryFilter.java/#L23-L46	non-smelly	['none']
6857065	30	103	https://github.com/google/binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/binnavi/Gui/CriteriaDialog/Conditions/Selection/CSelectionCriteriumPanel.java/#L30-L103	non-smelly	['minor', 'none', 'none']
5439112	25	152	https://github.com/apache/pivot/blob/568543f3396648a646341fe077a714eb06d556c0/wtk/src/org/apache/pivot/wtk/PromptListener.java/#L25-L152	non-smelly	['none']
6210636	25	87	https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/command/toolbar/CommandToolbarViewImpl.java/#L25-L87	non-smelly	['none']
5562678	42	428	https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/java/org/apache/poi/ss/usermodel/Cell.java/#L42-L428	non-smelly	['none']
8146289	47	89	https://github.com/alibaba/cobar/blob/bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5/server/src/main/net/com/alibaba/cobar/net/mysql/ResultSetHeaderPacket.java/#L47-L89	non-smelly	['none']
6086287	20	59	https://github.com/eclipse/ceylon/blob/d3994d6cd120c4df85952cd9432123b413cfd65a/tools/src/org/eclipse/ceylon/tools/new_/NewSubTool.java/#L20-L59	non-smelly	['none']
7000207	28	73	https://github.com/google/protobuf-dt/blob/b41acf14172723a182cc92a7d078859abeb89b7c/com.google.eclipse.protobuf.test/src/com/google/eclipse/protobuf/junit/core/FileCreator.java/#L28-L73	non-smelly	['none']
5893758	24	159	https://github.com/apache/vxquery/blob/5d1175d2cb04a54ba751295f2ac67daec38bf723/vxquery-core/src/main/java/org/apache/vxquery/types/SequenceType.java/#L24-L159	non-smelly	['none']
7325587	14	46	https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.sdk.samples.snippets/src/com/microsoft/tfs/sdk/samples/snippets/FindBuilds.java/#L14-L46	non-smelly	['none']
5520288	693	714	https://github.com/apache/ranger/blob/7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7/kms/src/main/java/org/apache/hadoop/crypto/key/RangerKeyStore.java/#L693-L714	non-smelly	['none']
5985338	41	100	https://github.com/aws/aws-sdk-java-v2/blob/1d5d11e8087c93ab1a3a2d35193052e526fd123c/core/protocols/aws-query-protocol/src/main/java/software/amazon/awssdk/protocols/query/internal/unmarshall/AwsQueryResponseHandler.java/#L41-L100	non-smelly	['none']
9205838	21	54	https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/olap/driver/IResultSet.java/#L21-L54	non-smelly	['none']
9443834	851	878	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/javax/swing/plaf/metal/MetalTitlePane.java/#L851-L878	non-smelly	['none']
5475426	33	170	https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-plugins/amqp-0-8-protocol/src/main/java/org/apache/qpid/server/protocol/v0_8/transport/AMQMethodBodyImpl.java/#L33-L170	non-smelly	['none']
7548967	247	286	https://github.com/spring-projects/spring-integration/blob/872302de6e98c1fd34e3192d8e4de244008ca857/spring-integration-zookeeper/src/main/java/org/springframework/integration/zookeeper/leader/LeaderInitiator.java/#L247-L286	non-smelly	['none']
3974401	21	28	https://github.com/apache/aurora/blob/6ec953f27f7f80366d6bf4c8e7cba0e62a874753/src/main/java/org/apache/aurora/scheduler/config/validators/NotEmptyIterable.java/#L21-L28	non-smelly	['none']
7677023	62	260	https://github.com/spring-projects/spring-xd/blob/ec106725c51d245109b2e5055d9f65e43228ecc1/documentation-toolchain/src/main/java/org/springframework/xd/documentation/ModuleOptionsReferenceDoc.java/#L62-L260	smelly	['minor', 'major', 'major']
4471459	378	391	https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/Hash64FunctionsWithSeed.java/#L378-L391	non-smelly	['none']
4923223	29	45	https://github.com/apache/joshua/blob/e9cb9ebb495782f4ed238e08e64f5503085641fc/src/main/java/org/apache/joshua/util/quantization/BooleanQuantizer.java/#L29-L45	non-smelly	['none', 'none', 'none']
4246666	33	109	https://github.com/apache/commons-jcs/blob/ad897014842fc830483f32fdfb903f3bb8f70289/auxiliary-builds/jdk14/src/java/org/apache/commons/jcs/auxiliary/lateral/javagroups/LateralGroupCacheJGListener.java/#L33-L109	non-smelly	['none']
4367124	28	69	https://github.com/apache/cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/ParamTypeSpecVisitor.java/#L28-L69	non-smelly	['none']
4285911	28	95	https://github.com/apache/crunch/blob/9b8849cfd89f1e7f187b99914163509060692aa5/crunch-contrib/src/main/java/org/apache/crunch/contrib/text/AbstractSimpleExtractor.java/#L28-L95	smelly	['minor', 'none', 'minor']
5738634	6217	6283	https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/Nimbus.java/#L6217-L6283	smelly	['minor', 'critical', 'major', 'none', 'minor']
4093032	24	37	https://github.com/apache/asterixdb/blob/223d13a06c4a4a58408aeac19674ac1f36f5ff35/asterixdb/asterix-active/src/main/java/org/apache/asterix/active/CountRetryPolicyFactory.java/#L24-L37	non-smelly	['none']
8955824	241837	241908	https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java/#L241837-L241908	smelly	['minor', 'minor']
4994693	38	82	https://github.com/apache/jclouds/blob/c2670079fabe74f163f43fbade0866469f7a84ec/compute/src/main/java/org/jclouds/compute/strategy/RunScriptOnNodeAndAddToGoodMapOrPutExceptionIntoBadMap.java/#L38-L82	non-smelly	['none', 'none']
7928759	24	76	https://github.com/eclipse/gef-legacy/blob/14563a9e1f2af636a5364d195cf07dbff6f35fa6/org.eclipse.gef/src/org/eclipse/gef/ContextMenuProvider.java/#L24-L76	non-smelly	['none', 'none', 'none']
8780201	23	37	https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/RMFatalEvent.java/#L23-L37	non-smelly	['none']
8268165	6	13	https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/linking/idea/lang/parser/antlr/Bug313089TestLanguageAntlrTokenFileProvider.java/#L6-L13	non-smelly	['none']
8526485	39	272	https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/engine/orchestration/src/main/java/org/apache/cloudstack/engine/cloud/entity/api/VirtualMachineEntityImpl.java/#L39-L272	smelly	['minor', 'none', 'minor']
4975591	21	61	https://github.com/apache/kafka/blob/c74acb24eb1da5d16cc2721a63931cd87f79ec66/connect/api/src/main/java/org/apache/kafka/connect/data/SchemaAndValue.java/#L21-L61	non-smelly	['none', 'none', 'none', 'none']
7755926	730	802	https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-server/core/src/main/java/org/apache/brooklyn/util/core/internal/ssh/sshj/SshjTool.java/#L730-L802	non-smelly	['minor', 'none', 'none', 'none']
8387546	25	81	https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-beanio/src/main/java/org/apache/camel/dataformat/beanio/BeanIOIterator.java/#L25-L81	non-smelly	['none', 'none', 'none']
8139442	3793	3849	https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.testlanguages.ide/src-gen/org/eclipse/xtext/testlanguages/backtracking/ide/contentassist/antlr/internal/InternalExBeeLangTestLanguageParser.java/#L3793-L3849	smelly	['minor', 'none', 'minor']
5961466	395	404	https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/server/openejb-ejbd/src/main/java/org/apache/openejb/server/ejbd/KeepAliveServer.java/#L395-L404	non-smelly	['none']
8690136	28	53	https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/service/src/main/java/org/apache/ofbiz/service/config/model/ServiceLocation.java/#L28-L53	non-smelly	['none', 'none']
6276415	21	42	https://github.com/eclipse/jnosql-diana-driver/blob/a0bfd26d956f016c1ffacb56044daca17cfe3e68/couchbase-driver/src/main/java/org/jnosql/diana/couchbase/util/CouchbaseClusterUtil.java/#L21-L42	non-smelly	['none']
8792214	2760	2805	https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/modules/cloud/aurora-client/src/main/java/org/apache/airavata/cloud/aurora/client/sdk/AuroraSchedulerManager.java/#L2760-L2805	smelly	['minor', 'none', 'minor']
5798002	27	78	https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/corelib/pages/T5Dashboard.java/#L27-L78	non-smelly	['none', 'none']
5688699	112	158	https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java/#L112-L158	non-smelly	['none']
6405981	23	147	https://github.com/eclipse/nebula.widgets.nattable/blob/02b4aba0e0b6998077b40e7d3f892743f7005023/org.eclipse.nebula.widgets.nattable.dataset/src/org/eclipse/nebula/widgets/nattable/dataset/generator/DataGenerator.java/#L23-L147	non-smelly	['minor', 'none', 'none']
8201878	7	17	https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/linking/idea/highlighting/IgnoreCaseNamespacesTestLanguageBaseColorSettingsPage.java/#L7-L17	non-smelly	['none']
3764238	57	252	https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/parser/Parser.java/#L57-L252	smelly	['major', 'none', 'major']
8258895	29	48	https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/lang/Bug299237TestLanguageElementTypeProvider.java/#L29-L48	non-smelly	['none']
5801572	13	49	https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/plastic/src/main/java/org/apache/tapestry5/internal/plastic/DelegatingAnnotationAccess.java/#L13-L49	non-smelly	['none']
9482329	38	97	https://github.com/apache/hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-hdds/container-service/src/main/java/org/apache/hadoop/ozone/container/common/transport/server/GrpcXceiverService.java/#L38-L97	non-smelly	['minor', 'none', 'none']
4452794	60	451	https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/memory/base/src/main/java/org/apache/drill/exec/memory/AllocationManager.java/#L60-L451	smelly	['major', 'minor', 'minor']
4290693	41	218	https://github.com/apache/datafu/blob/3e52d11f75956ac3e6d2384816affeba565ab61d/datafu-hourglass/src/main/java/datafu/hourglass/schemas/PartitionCollapsingSchemas.java/#L41-L218	non-smelly	['minor', 'none', 'none']
5037205	30	51	https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-arq/src/main/java/org/apache/jena/sparql/engine/binding/Binding0.java/#L30-L51	non-smelly	['none']
